imdbid,genre,country
tt0195945,['Comedy'],['USA']
tt0196229,['Comedy'],"['Germany', 'USA']"
tt0198021,"['Comedy', 'Drama', 'Romance']",['USA']
tt0200465,"['Crime', 'Thriller']","['UK', 'USA', 'Australia']"
tt0200530,"['Comedy', 'Drama']",['USA']
tt0202677,"['Action', 'Crime', 'Drama']",['USA']
tt0203009,"['Drama', 'Musical', 'Romance']","['Australia', 'USA']"
tt0203019,"['Biography', 'Drama']",['USA']
tt0203119,"['Crime', 'Drama', 'Thriller']","['UK', 'Spain']"
tt0203230,['Drama'],['USA']
tt0203536,"['Action', 'Comedy', 'Thriller']",['USA']
tt0204946,"['Comedy', 'Romance', 'Sport']",['USA']
tt0205271,"['Comedy', 'Drama', 'Romance']","['USA', 'Germany']"
tt0206275,"['Drama', 'Music', 'Romance']",['USA']
tt0206634,"['Drama', 'Thriller']","['USA', 'UK', 'Japan']"
tt0207201,"['Comedy', 'Fantasy', 'Romance']",['USA']
tt0208003,"['Action', 'Comedy', 'Crime']","['Germany', 'USA']"
tt0208092,"['Comedy', 'Crime']","['UK', 'USA']"
tt0209037,"['Comedy', 'Drama', 'Music']","['Belgium', 'Netherlands', 'France']"
tt0209144,"['Mystery', 'Thriller']",['USA']
tt0209163,"['Action', 'Adventure', 'Fantasy']",['USA']
tt0209958,"['Horror', 'Sci-Fi', 'Thriller']","['USA', 'Germany']"
tt0210070,"['Drama', 'Fantasy', 'Horror']",['Canada']
tt0210358,"['Drama', 'Romance']",['USA']
tt0211443,"['Action', 'Horror', 'Sci-Fi']","['Canada', 'USA']"
tt0211915,"['Comedy', 'Romance']","['France', 'Germany']"
tt0212235,"['Comedy', 'Horror']",['USA']
tt0212338,"['Comedy', 'Romance']",['USA']
tt0212346,"['Action', 'Comedy', 'Crime']",['USA']
tt0212985,"['Crime', 'Drama', 'Thriller']","['USA', 'UK', 'Italy']"
tt0213790,['Comedy'],['USA']
tt0213847,"['Comedy', 'Drama', 'Romance']","['Italy', 'USA', 'Germany']"
tt0215129,['Comedy'],['USA']
tt0215750,"['Drama', 'History', 'War']","['Ireland', 'UK', 'France', 'Germany', 'USA']"
tt0216787,"['Comedy', 'Drama', 'Romance']",['France']
tt0217355,"['Drama', 'Mystery']",['USA']
tt0217505,"['Crime', 'Drama']","['USA', 'Italy']"
tt0218182,['Comedy'],['USA']
tt0218839,['Comedy'],['USA']
tt0218922,"['Drama', 'Mystery', 'Romance']","['France', 'Mexico', 'USA']"
tt0218967,"['Comedy', 'Drama', 'Fantasy']",['USA']
tt0219653,"['Action', 'Fantasy', 'Horror']",['USA']
tt0219699,"['Drama', 'Fantasy', 'Horror']",['USA']
tt0220506,"['Horror', 'Thriller']",['USA']
tt0221799,['Drama'],"['USA', 'Hungary']"
tt0226009,"['Drama', 'Comedy', 'Romance']",['USA']
tt0226935,['Drama'],['USA']
tt0227005,"['Comedy', 'Crime', 'Drama']",['USA']
tt0227445,"['Crime', 'Drama', 'Thriller']","['Germany', 'Canada', 'USA']"
tt0227538,"['Action', 'Adventure', 'Comedy']",['USA']
tt0228333,"['Action', 'Horror', 'Sci-Fi']",['USA']
tt0229260,"['Adventure', 'Fantasy', 'Horror']",['USA']
tt0229440,"['Crime', 'Horror', 'Mystery']",['USA']
tt0230169,"['Biography', 'Crime', 'Drama']","['USA', 'UK']"
tt0230512,"['Documentary', 'Biography', 'Music']",['USA']
tt0230600,"['Horror', 'Mystery', 'Thriller']","['Spain', 'USA', 'France', 'Italy']"
tt0232500,"['Action', 'Crime', 'Thriller']","['USA', 'Germany']"
tt0233277,"['Family', 'Fantasy']","['USA', 'Germany', 'UK']"
tt0233657,"['Sci-Fi', 'Thriller']",['USA']
tt0234137,"['Comedy', 'Romance', 'Drama']","['USA', 'Canada']"
tt0234215,"['Action', 'Sci-Fi']",['USA']
tt0234354,"['Comedy', 'Crime', 'Drama']",['USA']
tt0234829,"['Comedy', 'Drama', 'Romance']",['USA']
tt0236493,"['Adventure', 'Comedy', 'Crime']","['USA', 'Mexico']"
tt0236640,"['Biography', 'Drama', 'Romance']","['Germany', 'Canada', 'USA']"
tt0238112,"['Drama', 'Music', 'Romance']","['UK', 'France', 'USA']"
tt0238380,"['Action', 'Drama', 'Sci-Fi']",['USA']
tt0238546,"['Drama', 'Fantasy', 'Horror']","['USA', 'Australia']"
tt0238924,"['Comedy', 'Drama']",['USA']
tt0239060,"['Drama', 'Romance']",['Netherlands']
tt0239395,"['Action', 'Comedy', 'Family']","['USA', 'Australia']"
tt0239986,"['Comedy', 'Romance']",['USA']
tt0240468,"['Action', 'Comedy']","['USA', 'Hong Kong', 'Mexico', 'Taiwan']"
tt0240510,"['Action', 'Adventure', 'Drama']","['UK', 'USA']"
tt0240601,['Thriller'],['Germany']
tt0240772,"['Crime', 'Thriller']",['USA']
tt0240890,"['Comedy', 'Romance']","['USA', 'Canada']"
tt0241303,"['Drama', 'Romance']","['UK', 'USA']"
tt0241527,"['Adventure', 'Family', 'Fantasy']","['UK', 'USA']"
tt0242423,"['Comedy', 'Mystery', 'Sci-Fi']",['USA']
tt0242508,"['Comedy', 'Crime', 'Drama']",['USA']
tt0242527,"['Drama', 'Mystery', 'Thriller']",['UK']
tt0242653,"['Action', 'Sci-Fi']",['USA']
tt0243133,"['Crime', 'Drama']","['UK', 'USA']"
tt0243155,"['Comedy', 'Drama', 'Romance']","['UK', 'France', 'USA']"
tt0243585,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0243655,"['Comedy', 'Romance']",['USA']
tt0243736,"['Comedy', 'Romance']","['USA', 'UK', 'France']"
tt0244244,"['Action', 'Crime', 'Thriller']",['USA']
tt0244970,"['Comedy', 'Romance']",['USA']
tt0245046,"['Drama', 'Romance', 'Thriller']","['UK', 'Australia', 'Germany']"
tt0245238,"['Drama', 'Romance']",['Canada']
tt0245429,"['Animation', 'Adventure', 'Family']",['Japan']
tt0245562,"['Action', 'Drama', 'War']",['USA']
tt0245574,['Drama'],['Mexico']
tt0245686,"['Adventure', 'Comedy', 'Drama']",['USA']
tt0245712,"['Drama', 'Thriller']",['Mexico']
tt0245803,"['Action', 'Comedy', 'Fantasy']","['USA', 'Canada']"
tt0246460,"['Action', 'Adventure', 'Thriller']","['UK', 'USA']"
tt0246544,"['Action', 'Adventure', 'Romance']","['Germany', 'Luxembourg', 'UK', 'USA']"
tt0246772,"['Comedy', 'Romance', 'Drama']","['Germany', 'Italy', 'Austria', 'Switzerland']"
tt0247425,"['Crime', 'Drama']",['USA']
tt0247745,"['Comedy', 'Crime', 'Mystery']",['USA']
tt0247786,['Drama'],['UK']
tt0249462,"['Drama', 'Music']","['UK', 'France']"
tt0249478,"['Crime', 'Mystery', 'Thriller']",['USA']
tt0250202,"['Comedy', 'Romance']",['USA']
tt0250323,"['Crime', 'Drama', 'Mystery']",['USA']
tt0250494,"['Comedy', 'Romance']",['USA']
tt0250687,"['Adventure', 'Comedy']","['USA', 'Canada']"
tt0250720,"['Action', 'Comedy', 'Crime']","['USA', 'Australia']"
tt0250797,"['Drama', 'Romance', 'Thriller']","['France', 'Germany', 'USA']"
tt0251075,"['Comedy', 'Sci-Fi']",['USA']
tt0251114,"['Drama', 'War']",['USA']
tt0251127,"['Comedy', 'Romance']","['USA', 'Germany']"
tt0251160,"['Crime', 'Drama', 'Thriller']",['USA']
tt0251736,['Horror'],['USA']
tt0252028,"['Comedy', 'Romance']",['USA']
tt0252299,"['Comedy', 'Crime', 'Drama']","['UK', 'Germany']"
tt0252866,['Comedy'],['USA']
tt0253474,"['Biography', 'Drama', 'Music']","['UK', 'France', 'Poland', 'Germany']"
tt0253754,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0255477,"['Comedy', 'Family', 'Fantasy']",['Italy']
tt0256380,"['Comedy', 'Drama', 'Fantasy']","['USA', 'Germany']"
tt0257044,"['Crime', 'Drama', 'Thriller']",['USA']
tt0257076,"['Action', 'Adventure', 'Crime']",['USA']
tt0257106,['Comedy'],"['USA', 'Canada']"
tt0258000,"['Crime', 'Drama', 'Thriller']",['USA']
tt0258038,"['Action', 'Adventure', 'Comedy']",['USA']
tt0258068,"['Drama', 'Romance', 'Thriller']","['UK', 'Germany', 'USA', 'Vietnam', 'Australia', 'France', 'Canada']"
tt0258273,"['Comedy', 'Drama', 'Romance']",['USA']
tt0258463,"['Action', 'Mystery', 'Thriller']","['USA', 'Germany', 'Czech Republic']"
tt0259324,"['Action', 'Fantasy', 'Thriller']","['USA', 'Australia']"
tt0259567,"['Drama', 'Romance']",['USA']
tt0259711,"['Fantasy', 'Mystery', 'Romance']","['USA', 'Spain']"
tt0261289,"['Comedy', 'Romance']","['Germany', 'USA']"
tt0261392,['Comedy'],['USA']
tt0263101,"['Action', 'Crime', 'Thriller']",['Thailand']
tt0263488,"['Horror', 'Mystery']","['USA', 'Germany']"
tt0263734,"['Comedy', 'Drama', 'Romance']",['Canada']
tt0263757,"['Comedy', 'Drama', 'Romance']",['USA']
tt0264150,"['Comedy', 'Romance']",['USA']
tt0264323,"['Comedy', 'Horror']",['USA']
tt0264464,"['Biography', 'Crime', 'Drama']","['USA', 'Canada']"
tt0264472,"['Drama', 'Thriller']",['USA']
tt0264616,"['Crime', 'Drama', 'Thriller']","['USA', 'Germany']"
tt0264734,"['Animation', 'Adventure', 'Biography']",['USA']
tt0264761,"['Comedy', 'Drama', 'Romance']",['USA']
tt0264935,"['Crime', 'Mystery', 'Thriller']",['USA']
tt0265298,"['Adventure', 'Comedy', 'Family']","['USA', 'Germany']"
tt0265459,"['Drama', 'Thriller']",['USA']
tt0266489,['Comedy'],"['Germany', 'USA']"
tt0266697,"['Action', 'Crime', 'Thriller']","['USA', 'Japan']"
tt0266747,"['Comedy', 'Music']","['Germany', 'USA']"
tt0266915,"['Action', 'Comedy', 'Crime']","['Hong Kong', 'USA']"
tt0267248,"['Drama', 'Mystery', 'Romance']","['USA', 'Germany', 'Canada']"
tt0267913,"['Adventure', 'Comedy', 'Family']","['USA', 'Australia']"
tt0268126,"['Comedy', 'Drama']",['USA']
tt0268380,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0268397,"['Animation', 'Action', 'Adventure']",['USA']
tt0268695,"['Action', 'Adventure', 'Sci-Fi']","['USA', 'United Arab Emirates']"
tt0268978,"['Biography', 'Drama']",['USA']
tt0269743,['Comedy'],['South Korea']
tt0270288,"['Biography', 'Comedy', 'Crime']","['USA', 'Germany', 'Canada']"
tt0271219,"['Comedy', 'Drama', 'Romance']",['USA']
tt0271263,"['Animation', 'Comedy', 'Musical']",['USA']
tt0272020,"['Action', 'Drama', 'Thriller']",['USA']
tt0272207,"['Crime', 'Drama', 'Mystery']","['USA', 'Canada']"
tt0273453,"['Comedy', 'Drama']",['USA']
tt0273923,"['Comedy', 'Drama']",['USA']
tt0274166,"['Action', 'Adventure', 'Comedy']","['UK', 'France', 'USA']"
tt0274309,"['Biography', 'Comedy', 'Drama']",['UK']
tt0274558,"['Drama', 'Romance']","['USA', 'UK', 'France', 'Canada', 'Germany']"
tt0274812,"['Comedy', 'Drama', 'Romance']",['USA']
tt0275022,"['Comedy', 'Drama', 'Romance']",['USA']
tt0276276,"['Comedy', 'Drama', 'Romance']","['UK', 'France']"
tt0276751,"['Comedy', 'Drama', 'Romance']","['UK', 'USA', 'France', 'Germany']"
tt0276919,"['Crime', 'Drama']","['Denmark', 'Netherlands', 'Sweden', 'Germany', 'UK', 'France', 'Finland', 'Norway', 'Italy']"
tt0277027,['Drama'],['USA']
tt0277296,"['Action', 'Adventure', 'Fantasy']","['USA', 'Germany', 'Belgium']"
tt0277371,['Comedy'],['USA']
tt0277434,"['Action', 'Drama', 'History']","['USA', 'Germany', 'France']"
tt0278500,"['Comedy', 'Drama', 'Romance']","['UK', 'USA']"
tt0279493,"['Action', 'Comedy']",['USA']
tt0279688,['Horror'],['USA']
tt0280438,"['Crime', 'Drama']",['USA']
tt0280460,"['Comedy', 'Drama']",['USA']
tt0280590,"['Comedy', 'Romance']",['USA']
tt0280605,"['Comedy', 'Crime']","['Australia', 'Canada']"
tt0280609,"['Action', 'Horror', 'Thriller']","['UK', 'Luxembourg', 'USA']"
tt0280778,"['Biography', 'Drama', 'Romance']","['UK', 'USA']"
tt0281322,"['Action', 'Crime', 'Drama']","['USA', 'Germany', 'Japan']"
tt0281686,"['Comedy', 'Fantasy', 'Horror']",['USA']
tt0282120,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0282209,"['Fantasy', 'Horror', 'Mystery']","['USA', 'Australia']"
tt0283026,"['Drama', 'Thriller']",['USA']
tt0283090,"['Comedy', 'Crime', 'Drama']",['USA']
tt0283111,"['Comedy', 'Romance']","['Germany', 'USA']"
tt0283897,"['Crime', 'Drama', 'Romance']","['USA', 'Argentina']"
tt0284491,"['Crime', 'Drama']","['Spain', 'France', 'Italy', 'Mexico']"
tt0284837,['Comedy'],"['France', 'UK', 'Germany']"
tt0284929,"['Biography', 'Crime', 'Drama']","['UK', 'USA']"
tt0285487,"['Drama', 'Thriller']",['USA']
tt0285728,"['Biography', 'Crime', 'Drama']",['USA']
tt0285742,"['Drama', 'Romance']",['USA']
tt0285823,"['Action', 'Crime', 'Thriller']","['USA', 'Mexico']"
tt0286112,"['Action', 'Comedy', 'Fantasy']","['Hong Kong', 'China']"
tt0286306,"['Drama', 'Horror', 'War']","['UK', 'Germany']"
tt0286499,"['Comedy', 'Drama', 'Romance']","['UK', 'Germany', 'USA']"
tt0286716,"['Action', 'Sci-Fi']",['USA']
tt0286788,"['Comedy', 'Drama', 'Family']","['USA', 'UK']"
tt0286947,"['Comedy', 'Crime']",['USA']
tt0287717,"['Action', 'Adventure', 'Comedy']",['USA']
tt0288477,['Horror'],"['USA', 'Australia']"
tt0289043,"['Drama', 'Horror', 'Sci-Fi']","['UK', 'Spain']"
tt0289765,"['Crime', 'Drama', 'Thriller']","['Germany', 'USA']"
tt0289879,"['Drama', 'Sci-Fi', 'Thriller']","['USA', 'Canada']"
tt0289944,['Thriller'],"['Denmark', 'Canada', 'UK', 'Brazil']"
tt0290002,"['Comedy', 'Romance']",['USA']
tt0290095,"['Action', 'Comedy', 'Sci-Fi']",['USA']
tt0290212,"['Comedy', 'Romance']",['USA']
tt0290334,"['Action', 'Sci-Fi', 'Thriller']","['Canada', 'USA']"
tt0290747,"['Action', 'Adventure', 'Horror']","['USA', 'Germany', 'Australia']"
tt0291341,"['Comedy', 'Crime', 'Drama']","['UK', 'USA']"
tt0292644,"['Comedy', 'Drama', 'Romance']","['Germany', 'USA']"
tt0292963,"['Crime', 'Drama', 'Thriller']",['USA']
tt0293564,"['Action', 'Comedy', 'Crime']","['USA', 'Germany']"
tt0293662,"['Action', 'Crime', 'Thriller']","['France', 'USA']"
tt0293815,"['Comedy', 'Drama']",['USA']
tt0294357,"['Adventure', 'Drama', 'Romance']","['Germany', 'USA']"
tt0295178,"['Action', 'Adventure', 'Comedy']",['USA']
tt0295289,"['Comedy', 'Romance']",['USA']
tt0295297,"['Adventure', 'Family', 'Fantasy']","['UK', 'USA', 'Germany']"
tt0296572,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0297037,"['Romance', 'Comedy', 'Drama']",['USA']
tt0297181,"['Action', 'Adventure', 'Comedy']","['USA', 'Hungary']"
tt0297884,['Drama'],"['USA', 'France']"
tt0298148,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0298203,"['Drama', 'Music']","['USA', 'Germany']"
tt0298388,"['Animation', 'Adventure', 'Comedy']","['USA', 'UK']"
tt0298814,"['Action', 'Adventure', 'Sci-Fi']","['USA', 'Germany', 'Canada', 'UK']"
tt0298845,['Drama'],"['Ireland', 'UK', 'USA']"
tt0299117,"['Comedy', 'Drama']",['USA']
tt0299658,"['Comedy', 'Crime', 'Musical']","['USA', 'Germany', 'Canada']"
tt0299977,"['Action', 'Adventure', 'History']","['China', 'Hong Kong']"
tt0299981,"['Action', 'Adventure', 'Drama']","['UK', 'Lithuania']"
tt0300051,"['Comedy', 'Drama', 'Romance']",['USA']
tt0300532,"['Drama', 'Romance', 'Sport']","['USA', 'Germany']"
tt0300556,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0301199,"['Crime', 'Drama', 'Thriller']",['UK']
tt0301470,['Horror'],['USA']
tt0301976,['Drama'],['USA']
tt0302674,"['Adventure', 'Drama', 'Mystery']","['USA', 'Argentina', 'Jordan']"
tt0302886,['Comedy'],['USA']
tt0303361,"['Comedy', 'Drama', 'Horror']",['USA']
tt0303714,"['Comedy', 'Drama']",['USA']
tt0303816,['Horror'],['USA']
tt0303933,"['Comedy', 'Drama', 'Romance']",['USA']
tt0304141,"['Adventure', 'Family', 'Fantasy']","['UK', 'USA']"
tt0305224,['Comedy'],['USA']
tt0305357,"['Action', 'Adventure', 'Comedy']",['USA']
tt0305396,"['Action', 'Adventure', 'Comedy']","['Australia', 'USA']"
tt0305556,"['Comedy', 'Sci-Fi']",['USA']
tt0305711,"['Comedy', 'Romance']","['USA', 'Germany']"
tt0306047,['Comedy'],"['USA', 'Canada']"
tt0307351,"['Drama', 'Music']",['USA']
tt0307507,"['Action', 'Crime', 'Mystery']","['Canada', 'USA']"
tt0307987,"['Comedy', 'Crime', 'Drama']","['Germany', 'USA']"
tt0308353,"['Animation', 'Adventure', 'Comedy']","['USA', 'Germany', 'Canada', 'UK']"
tt0308508,"['Documentary', 'Sport']",['USA']
tt0308644,"['Biography', 'Drama', 'Family']","['USA', 'UK']"
tt0309452,"['Action', 'Drama', 'Sport']",['Canada']
tt0309912,"['Adventure', 'Drama', 'Romance']","['UK', 'USA']"
tt0310281,"['Comedy', 'Music']",['USA']
tt0310793,"['Documentary', 'Crime', 'Drama']","['USA', 'Canada', 'Germany']"
tt0310924,"['Action', 'Comedy', 'Crime']","['UK', 'Canada']"
tt0311113,"['Action', 'Adventure', 'Drama']",['USA']
tt0311429,"['Action', 'Adventure', 'Fantasy']","['USA', 'Germany', 'Czech Republic', 'UK']"
tt0311648,"['Comedy', 'Drama']",['USA']
tt0312004,"['Animation', 'Adventure', 'Comedy']","['UK', 'USA']"
tt0312329,"['Biography', 'Drama', 'Romance']","['USA', 'Germany']"
tt0312528,"['Adventure', 'Comedy', 'Family']",['USA']
tt0312640,"['Action', 'Sci-Fi', 'Thriller']",['USA']
tt0313443,"['Crime', 'Drama', 'Mystery']",['USA']
tt0313737,"['Comedy', 'Romance']","['USA', 'Australia']"
tt0313911,"['Action', 'Adventure', 'Comedy']","['USA', 'Canada']"
tt0314331,"['Comedy', 'Drama', 'Romance']","['UK', 'USA', 'France']"
tt0314498,"['Comedy', 'Crime']","['USA', 'Germany']"
tt0314676,"['Comedy', 'Crime', 'Musical']",['USA']
tt0315327,"['Comedy', 'Drama', 'Fantasy']",['USA']
tt0315733,"['Crime', 'Drama', 'Thriller']",['USA']
tt0316654,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0316732,"['Action', 'Comedy', 'Crime']","['USA', 'France']"
tt0317198,"['Comedy', 'Drama', 'Romance']","['UK', 'France', 'Germany', 'Ireland', 'USA']"
tt0317248,"['Crime', 'Drama']","['Brazil', 'France', 'Germany']"
tt0317676,"['Action', 'Adventure', 'Horror']","['Germany', 'Canada', 'USA']"
tt0317740,"['Action', 'Crime', 'Thriller']","['USA', 'France', 'Italy', 'UK', 'Germany']"
tt0317919,"['Action', 'Adventure', 'Thriller']","['USA', 'Germany', 'China', 'Italy']"
tt0318155,"['Animation', 'Adventure', 'Comedy']","['Germany', 'USA']"
tt0318374,"['Drama', 'Romance']",['USA']
tt0318462,"['Adventure', 'Biography', 'Drama']","['Argentina', 'USA', 'Chile', 'Peru', 'Brazil', 'UK', 'Germany', 'France']"
tt0319061,"['Adventure', 'Drama', 'Fantasy']",['USA']
tt0319262,"['Action', 'Adventure', 'Sci-Fi']",['USA']
tt0319343,"['Comedy', 'Family', 'Fantasy']",['USA']
tt0319531,"['Crime', 'Drama', 'Mystery']","['UK', 'USA']"
tt0320244,"['Biography', 'Crime', 'Drama']","['USA', 'Netherlands']"
tt0320661,"['Action', 'Adventure', 'Drama']","['UK', 'Germany', 'Spain', 'Morocco', 'USA', 'Italy', 'France']"
tt0320691,"['Action', 'Fantasy', 'Thriller']","['USA', 'UK', 'Germany', 'Hungary']"
tt0321442,"['Comedy', 'Drama', 'Mystery']",['USA']
tt0321704,"['Action', 'Drama', 'Sport']","['Canada', 'USA']"
tt0322259,"['Action', 'Crime', 'Thriller']","['USA', 'Germany']"
tt0322589,"['Drama', 'Music', 'Romance']",['USA']
tt0322659,"['Drama', 'Fantasy']",['USA']
tt0322802,"['Documentary', 'Action', 'Comedy']",['USA']
tt0323939,"['Crime', 'Thriller']",['USA']
tt0323944,"['Drama', 'History']","['USA', 'Canada']"
tt0324127,"['Crime', 'Horror', 'Mystery']","['UK', 'Germany', 'USA']"
tt0324133,"['Crime', 'Drama', 'Mystery']","['France', 'UK']"
tt0324216,['Horror'],['USA']
tt0325258,['Comedy'],['USA']
tt0325537,['Comedy'],['USA']
tt0325703,"['Action', 'Adventure', 'Fantasy']","['USA', 'Germany', 'Japan', 'UK', 'Hong Kong']"
tt0325710,"['Action', 'Drama', 'War']","['USA', 'New Zealand', 'Japan']"
tt0325805,"['Comedy', 'Crime', 'Drama']","['USA', 'UK']"
tt0326769,"['Action', 'Drama']",['USA']
tt0326856,['Comedy'],['USA']
tt0327056,"['Crime', 'Drama', 'Mystery']","['USA', 'Australia']"
tt0327162,"['Comedy', 'Horror', 'Sci-Fi']",['USA']
tt0327597,"['Animation', 'Drama', 'Family']",['USA']
tt0327643,"['Comedy', 'Romance']",['USA']
tt0327679,"['Comedy', 'Family', 'Fantasy']","['USA', 'Ireland', 'UK']"
tt0327850,"['Action', 'Adventure', 'Comedy']",['USA']
tt0327919,"['Adventure', 'Drama']","['UK', 'USA']"
tt0328031,"['Crime', 'Drama', 'Thriller']",['USA']
tt0328107,"['Action', 'Crime', 'Drama']","['USA', 'UK', 'Mexico', 'Switzerland']"
tt0328828,['Comedy'],"['USA', 'Germany']"
tt0329101,"['Action', 'Horror']","['Canada', 'USA']"
tt0329575,"['Drama', 'History', 'Sport']",['USA']
tt0330181,"['Biography', 'Crime', 'Drama']",['USA']
tt0330373,"['Adventure', 'Family', 'Fantasy']","['UK', 'USA']"
tt0331632,"['Adventure', 'Comedy', 'Family']","['USA', 'Canada']"
tt0332047,"['Comedy', 'Drama', 'Romance']","['USA', 'Germany']"
tt0332280,"['Drama', 'Romance']",['USA']
tt0332375,"['Comedy', 'Drama']","['USA', 'Canada']"
tt0332379,"['Comedy', 'Music']","['USA', 'Germany']"
tt0332452,"['Drama', 'History']","['USA', 'Malta', 'UK']"
tt0333766,"['Comedy', 'Drama', 'Romance']",['USA']
tt0333780,['Comedy'],['USA']
tt0335119,"['Biography', 'Drama', 'Romance']","['UK', 'Luxembourg']"
tt0335266,"['Drama', 'Romance']","['USA', 'Japan']"
tt0335438,"['Comedy', 'Crime']",['USA']
tt0335559,"['Comedy', 'Romance']",['USA']
tt0337579,"['Comedy', 'Drama']",['USA']
tt0337697,"['Comedy', 'Family', 'Romance']","['USA', 'Czech Republic']"
tt0337711,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0337721,"['Adventure', 'Drama']",['Canada']
tt0337879,"['Comedy', 'Drama', 'Sport']",['UK']
tt0337972,['Western'],['USA']
tt0337978,"['Action', 'Thriller']","['USA', 'UK']"
tt0338013,"['Drama', 'Romance', 'Sci-Fi']",['USA']
tt0338075,"['Adventure', 'Comedy', 'Drama']","['USA', 'UK']"
tt0338095,['Horror'],"['France', 'Italy', 'Romania']"
tt0338096,"['Drama', 'Music', 'Romance']",['USA']
tt0338135,"['Comedy', 'Crime', 'Drama']","['Canada', 'France']"
tt0338216,"['Drama', 'Romance', 'Sport']","['USA', 'Germany', 'Australia']"
tt0338348,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0338526,"['Action', 'Adventure', 'Fantasy']","['USA', 'Czech Republic', 'Romania']"
tt0338564,"['Crime', 'Drama', 'Mystery']",['Hong Kong']
tt0338751,"['Biography', 'Drama']","['Germany', 'USA']"
tt0339091,"['Action', 'Drama', 'Western']",['USA']
tt0339291,"['Adventure', 'Comedy', 'Family']","['Germany', 'USA']"
tt0339294,"['Comedy', 'Fantasy', 'Horror']",['USA']
tt0339526,"['Crime', 'Drama', 'Thriller']",['USA']
tt0339727,"['Drama', 'Music', 'Romance']","['Germany', 'USA']"
tt0340163,"['Action', 'Crime', 'Drama']","['USA', 'Germany']"
tt0340377,"['Comedy', 'Drama']",['USA']
tt0340855,"['Biography', 'Crime', 'Drama']","['Germany', 'USA']"
tt0343121,"['Documentary', 'Biography', 'Music']",['USA']
tt0343135,"['Comedy', 'Romance']",['USA']
tt0343660,"['Comedy', 'Drama', 'Romance']",['USA']
tt0343818,"['Action', 'Drama', 'Sci-Fi']","['USA', 'Germany']"
tt0344510,"['Drama', 'Mystery', 'Romance']","['France', 'USA']"
tt0344604,"['Comedy', 'Romance']",['France']
tt0345950,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0348150,"['Action', 'Sci-Fi']",['USA']
tt0348333,['Comedy'],['USA']
tt0348505,"['Drama', 'Romance', 'Thriller']","['UK', 'Ireland']"
tt0348836,"['Horror', 'Mystery', 'Thriller']","['USA', 'France', 'Canada', 'Spain']"
tt0349205,"['Comedy', 'Family']",['USA']
tt0349889,"['Action', 'Adventure', 'Drama']","['Aruba', 'USA']"
tt0349903,"['Crime', 'Thriller']",['USA']
tt0350258,"['Biography', 'Drama', 'Music']",['USA']
tt0350261,"['Drama', 'Family', 'Romance']","['Germany', 'USA']"
tt0351283,"['Animation', 'Adventure', 'Comedy']",['USA']
tt0351977,"['Action', 'Crime']",['USA']
tt0352248,"['Biography', 'Drama', 'History']",['USA']
tt0352277,"['Biography', 'Drama', 'Music']","['UK', 'USA']"
tt0353489,"['Horror', 'Thriller']",['Canada']
tt0355295,"['Action', 'Adventure', 'Comedy']","['USA', 'Czech Republic', 'UK']"
tt0355702,"['Biography', 'Drama', 'Sport']","['USA', 'Germany']"
tt0356634,"['Animation', 'Comedy', 'Family']",['USA']
tt0356680,"['Comedy', 'Drama', 'Romance']",['USA']
tt0356721,['Comedy'],"['UK', 'Germany', 'USA']"
tt0357277,"['Action', 'Adventure', 'Crime']","['Canada', 'USA', 'Switzerland']"
tt0357413,['Comedy'],['USA']
tt0357470,"['Drama', 'Romance', 'Comedy']",['USA']
tt0357507,"['Drama', 'Horror', 'Mystery']","['USA', 'New Zealand', 'Germany']"
tt0358135,"['Comedy', 'Drama', 'Music']",['USA']
tt0358273,"['Biography', 'Drama', 'Music']","['USA', 'Germany']"
tt0358569,"['Documentary', 'Music']",['UK']
tt0359517,['Comedy'],['USA']
tt0360009,"['Action', 'Crime', 'Drama']","['Germany', 'USA']"
tt0360717,"['Action', 'Adventure', 'Drama']","['New Zealand', 'USA', 'Germany']"
tt0361411,"['Comedy', 'Drama', 'Musical']","['UK', 'USA', 'India']"
tt0361693,"['Comedy', 'Drama', 'Music']",['USA']
tt0361748,"['Adventure', 'Drama', 'War']","['Germany', 'USA']"
tt0362120,['Comedy'],['USA']
tt0362478,"['Drama', 'Fantasy', 'Mystery']",['USA']
tt0362506,"['Crime', 'Drama']",['USA']
tt0362590,"['Comedy', 'Drama']",['USA']
tt0363095,"['Crime', 'Drama', 'Mystery']","['UK', 'Ireland']"
tt0363143,"['Drama', 'Horror', 'Mystery']",['UK']
tt0363226,"['Action', 'Comedy', 'Crime']",['Japan']
tt0363276,"['Horror', 'Thriller']",['USA']
tt0363473,"['Biography', 'Drama', 'Music']","['UK', 'Germany', 'USA']"
